"POST_CODE";"TARIFF_CODE";"VALID_FROM";"VALID_TO"
4069;4;"2010-01-01";"2010-12-31"
4071;4;"2010-01-01";"2010-12-31"
4074;4;"2010-01-01";"2010-12-31"
4075;4;"2010-01-01";"2010-12-31"
4077;3;"2010-01-01";"2010-12-31"
4077;3;"2010-01-01";"2010-12-31"
4077;3;"2010-01-01";"2010-12-31"
4078;3;"2010-01-01";"2010-12-31"
4078;3;"2010-01-01";"2010-12-31"
4078;3;"2010-01-01";"2010-12-31"
4079;3;"2010-01-01";"2010-12-31"
4079;3;"2010-01-01";"2010-12-31"
4079;3;"2010-01-01";"2010-12-31"
4080;4;"2010-01-01";"2010-12-31"
4081;4;"2010-01-01";"2010-12-31"
4085;4;"2010-01-01";"2010-12-31"
4086;4;"2010-01-01";"2010-12-31"
4087;4;"2010-01-01";"2010-12-31"
4087;4;"2010-01-01";"2010-12-31"
4090;4;"2010-01-01";"2010-12-31"
4095;4;"2010-01-01";"2010-12-31"
4096;4;"2010-01-01";"2010-12-31"
4097;4;"2010-01-01";"2010-12-31"
4100;4;"2010-01-01";"2010-12-31"
4101;4;"2010-01-01";"2010-12-31"
4110;4;"2010-01-01";"2010-12-31"
4114;4;"2010-01-01";"2010-12-31"
4115;4;"2010-01-01";"2010-12-31"
4116;4;"2010-01-01";"2010-12-31"
4117;4;"2010-01-01";"2010-12-31"
4118;4;"2010-01-01";"2010-12-31"
4119;4;"2010-01-01";"2010-12-31"
4121;4;"2010-01-01";"2010-12-31"
4122;4;"2010-01-01";"2010-12-31"
4123;4;"2010-01-01";"2010-12-31"
4124;4;"2010-01-01";"2010-12-31"
4125;4;"2010-01-01";"2010-12-31"
4126;4;"2010-01-01";"2010-12-31"
4127;4;"2010-01-01";"2010-12-31"
4128;4;"2010-01-01";"2010-12-31"
4130;4;"2010-01-01";"2010-12-31"
4131;4;"2010-01-01";"2010-12-31"
4132;4;"2010-01-01";"2010-12-31"
4133;4;"2010-01-01";"2010-12-31"
4133;4;"2010-01-01";"2010-12-31"
4134;4;"2010-01-01";"2010-12-31"
4134;4;"2010-01-01";"2010-12-31"
4135;4;"2010-01-01";"2010-12-31"
4136;4;"2010-01-01";"2010-12-31"
4137;4;"2010-01-01";"2010-12-31"
4138;4;"2010-01-01";"2010-12-31"
4141;4;"2010-01-01";"2010-12-31"
4142;4;"2010-01-01";"2010-12-31"
4143;4;"2010-01-01";"2010-12-31"
4144;4;"2010-01-01";"2010-12-31"
4145;4;"2010-01-01";"2010-12-31"
4146;4;"2010-01-01";"2010-12-31"
4150;4;"2010-01-01";"2010-12-31"
4151;4;"2010-01-01";"2010-12-31"
4152;4;"2010-01-01";"2010-12-31"
4155;4;"2010-01-01";"2010-12-31"
4161;4;"2010-01-01";"2010-12-31"
4162;4;"2010-01-01";"2010-12-31"
4163;4;"2010-01-01";"2010-12-31"
4164;4;"2010-01-01";"2010-12-31"
4171;4;"2010-01-01";"2010-12-31"
4172;4;"2010-01-01";"2010-12-31"
4173;4;"2010-01-01";"2010-12-31"
4174;4;"2010-01-01";"2010-12-31"
4175;4;"2010-01-01";"2010-12-31"
4176;4;"2010-01-01";"2010-12-31"
4177;4;"2010-01-01";"2010-12-31"
4181;4;"2010-01-01";"2010-12-31"
4183;4;"2010-01-01";"2010-12-31"
4184;4;"2010-01-01";"2010-12-31"
4200;4;"2010-01-01";"2010-12-31"
4201;4;"2010-01-01";"2010-12-31"
4202;4;"2010-01-01";"2010-12-31"
4211;4;"2010-01-01";"2010-12-31"
4212;4;"2010-01-01";"2010-12-31"
4220;4;"2010-01-01";"2010-12-31"
4221;4;"2010-01-01";"2010-12-31"
4224;4;"2010-01-01";"2010-12-31"
4225;3;"2010-01-01";"2010-12-31"
4225;3;"2010-01-01";"2010-12-31"
4225;3;"2010-01-01";"2010-12-31"
4231;4;"2010-01-01";"2010-12-31"
4232;4;"2010-01-01";"2010-12-31"
4232;4;"2010-01-01";"2010-12-31"
4233;4;"2010-01-01";"2010-12-31"
4234;4;"2010-01-01";"2010-12-31"
4235;4;"2010-01-01";"2010-12-31"
4241;4;"2010-01-01";"2010-12-31"
4242;4;"2010-01-01";"2010-12-31"
4243;4;"2010-01-01";"2010-12-31"
4244;4;"2010-01-01";"2010-12-31"
4245;4;"2010-01-01";"2010-12-31"
4246;3;"2010-01-01";"2010-12-31"
4246;3;"2010-01-01";"2010-12-31"
4251;4;"2010-01-01";"2010-12-31"
4252;4;"2010-01-01";"2010-12-31"
4253;4;"2010-01-01";"2010-12-31"
4254;4;"2010-01-01";"2010-12-31"
4261;4;"2010-01-01";"2010-12-31"
4262;4;"2010-01-01";"2010-12-31"
4263;4;"2010-01-01";"2010-12-31"
4264;4;"2010-01-01";"2010-12-31"
4266;4;"2010-01-01";"2010-12-31"
4267;4;"2010-01-01";"2010-12-31"
4271;4;"2010-01-01";"2010-12-31"
4272;4;"2010-01-01";"2010-12-31"
4273;4;"2010-01-01";"2010-12-31"
4274;4;"2010-01-01";"2010-12-31"
4275;4;"2010-01-01";"2010-12-31"
4281;4;"2010-01-01";"2010-12-31"
4283;4;"2010-01-01";"2010-12-31"
4284;4;"2010-01-01";"2010-12-31"
4285;4;"2010-01-01";"2010-12-31"
4286;4;"2010-01-01";"2010-12-31"
4287;4;"2010-01-01";"2010-12-31"
4288;4;"2010-01-01";"2010-12-31"
4300;4;"2010-01-01";"2010-12-31"
4301;4;"2010-01-01";"2010-12-31"
4311;4;"2010-01-01";"2010-12-31"
4320;4;"2010-01-01";"2010-12-31"
4321;4;"2010-01-01";"2010-12-31"
4324;4;"2010-01-01";"2010-12-31"
4325;4;"2010-01-01";"2010-12-31"
4326;4;"2010-01-01";"2010-12-31"
4327;4;"2010-01-01";"2010-12-31"
4331;4;"2010-01-01";"2010-12-31"
4332;4;"2010-01-01";"2010-12-31"
4333;4;"2010-01-01";"2010-12-31"
4334;4;"2010-01-01";"2010-12-31"
4335;4;"2010-01-01";"2010-12-31"
4336;4;"2010-01-01";"2010-12-31"
4337;4;"2010-01-01";"2010-12-31"
4338;4;"2010-01-01";"2010-12-31"
4341;4;"2010-01-01";"2010-12-31"
4342;4;"2010-01-01";"2010-12-31"
4343;4;"2010-01-01";"2010-12-31"
4351;4;"2010-01-01";"2010-12-31"
4351;4;"2010-01-01";"2010-12-31"
4352;4;"2010-01-01";"2010-12-31"
4353;4;"2010-01-01";"2010-12-31"
4354;4;"2010-01-01";"2010-12-31"
4355;4;"2010-01-01";"2010-12-31"
4356;4;"2010-01-01";"2010-12-31"
4361;4;"2010-01-01";"2010-12-31"
4362;4;"2010-01-01";"2010-12-31"
4363;4;"2010-01-01";"2010-12-31"
4371;4;"2010-01-01";"2010-12-31"
4372;4;"2010-01-01";"2010-12-31"
4373;4;"2010-01-01";"2010-12-31"
4374;4;"2010-01-01";"2010-12-31"
4375;4;"2010-01-01";"2010-12-31"
4376;4;"2010-01-01";"2010-12-31"
4400;3;"2010-01-01";"2010-12-31"
4401;3;"2010-01-01";"2010-12-31"
4402;3;"2010-01-01";"2010-12-31"
4403;3;"2010-01-01";"2010-12-31"
4404;3;"2010-01-01";"2010-12-31"
4405;3;"2010-01-01";"2010-12-31"
4406;3;"2010-01-01";"2010-12-31"
4407;3;"2010-01-01";"2010-12-31"
4410;3;"2010-01-01";"2010-12-31"
4411;3;"2010-01-01";"2010-12-31"
4431;3;"2010-01-01";"2010-12-31"
4432;3;"2010-01-01";"2010-12-31"
4434;4;"2010-01-01";"2010-12-31"
4440;4;"2010-01-01";"2010-12-31"
4444;4;"2010-01-01";"2010-12-31"
4445;4;"2010-01-01";"2010-12-31"
4446;4;"2010-01-01";"2010-12-31"
4447;4;"2010-01-01";"2010-12-31"
4450;4;"2010-01-01";"2010-12-31"
4455;4;"2010-01-01";"2010-12-31"
4456;4;"2010-01-01";"2010-12-31"
4461;4;"2010-01-01";"2010-12-31"
4461;4;"2010-01-01";"2010-12-31"
4462;4;"2010-01-01";"2010-12-31"
4463;4;"2010-01-01";"2010-12-31"
4464;4;"2010-01-01";"2010-12-31"
4465;4;"2010-01-01";"2010-12-31"
4466;4;"2010-01-01";"2010-12-31"
4467;4;"2010-01-01";"2010-12-31"
4468;4;"2010-01-01";"2010-12-31"
4471;4;"2010-01-01";"2010-12-31"
4472;4;"2010-01-01";"2010-12-31"
4474;4;"2010-01-01";"2010-12-31"
4475;4;"2010-01-01";"2010-12-31"
4481;3;"2010-01-01";"2010-12-31"
4482;4;"2010-01-01";"2010-12-31"
4482;4;"2010-01-01";"2010-12-31"
4483;4;"2010-01-01";"2010-12-31"
4483;4;"2010-01-01";"2010-12-31"
4484;4;"2010-01-01";"2010-12-31"
4485;4;"2010-01-01";"2010-12-31"
4486;4;"2010-01-01";"2010-12-31"
4487;4;"2010-01-01";"2010-12-31"
4488;4;"2010-01-01";"2010-12-31"
4491;4;"2010-01-01";"2010-12-31"
4491;4;"2010-01-01";"2010-12-31"
4492;4;"2010-01-01";"2010-12-31"
4493;4;"2010-01-01";"2010-12-31"
4494;4;"2010-01-01";"2010-12-31"
4495;4;"2010-01-01";"2010-12-31"
4496;4;"2010-01-01";"2010-12-31"
4501;4;"2010-01-01";"2010-12-31"
4502;4;"2010-01-01";"2010-12-31"
4503;4;"2010-01-01";"2010-12-31"
4511;4;"2010-01-01";"2010-12-31"
4512;4;"2010-01-01";"2010-12-31"
4515;4;"2010-01-01";"2010-12-31"
4516;4;"2010-01-01";"2010-12-31"
4517;4;"2010-01-01";"2010-12-31"
4521;4;"2010-01-01";"2010-12-31"
4522;4;"2010-01-01";"2010-12-31"
4523;4;"2010-01-01";"2010-12-31"
4524;4;"2010-01-01";"2010-12-31"
4525;4;"2010-01-01";"2010-12-31"
4531;4;"2010-01-01";"2010-12-31"
4532;4;"2010-01-01";"2010-12-31"
4533;4;"2010-01-01";"2010-12-31"
4534;4;"2010-01-01";"2010-12-31"
4535;4;"2010-01-01";"2010-12-31"
4536;4;"2010-01-01";"2010-12-31"
4537;4;"2010-01-01";"2010-12-31"
4541;4;"2010-01-01";"2010-12-31"
4542;4;"2010-01-01";"2010-12-31"
4543;4;"2010-01-01";"2010-12-31"
4544;4;"2010-01-01";"2010-12-31"
4545;4;"2010-01-01";"2010-12-31"
4546;4;"2010-01-01";"2010-12-31"
4547;4;"2010-01-01";"2010-12-31"
4551;3;"2010-01-01";"2010-12-31"
4552;4;"2010-01-01";"2010-12-31"
4553;4;"2010-01-01";"2010-12-31"
4554;4;"2010-01-01";"2010-12-31"
4555;4;"2010-01-01";"2010-12-31"
4556;4;"2010-01-01";"2010-12-31"
4557;4;"2010-01-01";"2010-12-31"
4558;4;"2010-01-01";"2010-12-31"
4561;4;"2010-01-01";"2010-12-31"
4562;4;"2010-01-01";"2010-12-31"
4563;4;"2010-01-01";"2010-12-31"
4564;4;"2010-01-01";"2010-12-31"
4565;4;"2010-01-01";"2010-12-31"
4566;4;"2010-01-01";"2010-12-31"
4567;4;"2010-01-01";"2010-12-31"
4600;4;"2010-01-01";"2010-12-31"
4601;4;"2010-01-01";"2010-12-31"
4603;4;"2010-01-01";"2010-12-31"
4611;4;"2010-01-01";"2010-12-31"
4621;4;"2010-01-01";"2010-12-31"
4622;4;"2010-01-01";"2010-12-31"
4623;4;"2010-01-01";"2010-12-31"
4624;4;"2010-01-01";"2010-12-31"
4625;4;"2010-01-01";"2010-12-31"
4625;4;"2010-01-01";"2010-12-31"
4627;4;"2010-01-01";"2010-12-31"
4628;4;"2010-01-01";"2010-12-31"
4631;4;"2010-01-01";"2010-12-31"
4632;4;"2010-01-01";"2010-12-31"
4633;4;"2010-01-01";"2010-12-31"
4634;4;"2010-01-01";"2010-12-31"
4634;4;"2010-01-01";"2010-12-31"
4635;4;"2010-01-01";"2010-12-31"
4641;4;"2010-01-01";"2010-12-31"
4642;4;"2010-01-01";"2010-12-31"
4643;4;"2010-01-01";"2010-12-31"
4644;4;"2010-01-01";"2010-12-31"
4645;4;"2010-01-01";"2010-12-31"
4646;4;"2010-01-01";"2010-12-31"
4700;4;"2010-01-01";"2010-12-31"
4701;4;"2010-01-01";"2010-12-31"
4702;4;"2010-01-01";"2010-12-31"
4721;4;"2010-01-01";"2010-12-31"
4722;4;"2010-01-01";"2010-12-31"
4731;4;"2010-01-01";"2010-12-31"
4732;4;"2010-01-01";"2010-12-31"
4733;4;"2010-01-01";"2010-12-31"
4734;4;"2010-01-01";"2010-12-31"
4735;4;"2010-01-01";"2010-12-31"
4735;4;"2010-01-01";"2010-12-31"
4737;4;"2010-01-01";"2010-12-31"
4737;4;"2010-01-01";"2010-12-31"
4741;4;"2010-01-01";"2010-12-31"
4742;4;"2010-01-01";"2010-12-31"
4743;4;"2010-01-01";"2010-12-31"
4744;4;"2010-01-01";"2010-12-31"
4745;4;"2010-01-01";"2010-12-31"
4746;4;"2010-01-01";"2010-12-31"
4751;4;"2010-01-01";"2010-12-31"
4752;4;"2010-01-01";"2010-12-31"
4753;4;"2010-01-01";"2010-12-31"
4754;4;"2010-01-01";"2010-12-31"
4755;4;"2010-01-01";"2010-12-31"
4756;4;"2010-01-01";"2010-12-31"
4761;4;"2010-01-01";"2010-12-31"
4762;4;"2010-01-01";"2010-12-31"
4763;4;"2010-01-01";"2010-12-31"
4764;4;"2010-01-01";"2010-12-31"
4765;4;"2010-01-01";"2010-12-31"
4765;4;"2010-01-01";"2010-12-31"
4766;4;"2010-01-01";"2010-12-31"
4767;4;"2010-01-01";"2010-12-31"
4800;4;"2010-01-01";"2010-12-31"
4801;4;"2010-01-01";"2010-12-31"
4803;4;"2010-01-01";"2010-12-31"
4804;4;"2010-01-01";"2010-12-31"
4811;4;"2010-01-01";"2010-12-31"
4812;4;"2010-01-01";"2010-12-31"
4813;4;"2010-01-01";"2010-12-31"
4821;4;"2010-01-01";"2010-12-31"
4822;4;"2010-01-01";"2010-12-31"
4823;4;"2010-01-01";"2010-12-31"
4824;4;"2010-01-01";"2010-12-31"
4826;4;"2010-01-01";"2010-12-31"
4831;4;"2010-01-01";"2010-12-31"
4832;4;"2010-01-01";"2010-12-31"
4833;4;"2010-01-01";"2010-12-31"
4834;4;"2010-01-01";"2010-12-31"
4835;4;"2010-01-01";"2010-12-31"
4836;4;"2010-01-01";"2010-12-31"
4841;4;"2010-01-01";"2010-12-31"
4842;4;"2010-01-01";"2010-12-31"
4843;4;"2010-01-01";"2010-12-31"
4844;4;"2010-01-01";"2010-12-31"
4845;4;"2010-01-01";"2010-12-31"
4900;4;"2010-01-01";"2010-12-31"
4901;4;"2010-01-01";"2010-12-31"
4911;4;"2010-01-01";"2010-12-31"
4912;4;"2010-01-01";"2010-12-31"
4913;4;"2010-01-01";"2010-12-31"
4914;4;"2010-01-01";"2010-12-31"
4921;4;"2010-01-01";"2010-12-31"
4921;4;"2010-01-01";"2010-12-31"
4922;4;"2010-01-01";"2010-12-31"
4931;4;"2010-01-01";"2010-12-31"
4932;4;"2010-01-01";"2010-12-31"
4933;4;"2010-01-01";"2010-12-31"
4934;4;"2010-01-01";"2010-12-31"
4935;4;"2010-01-01";"2010-12-31"
4936;4;"2010-01-01";"2010-12-31"
4937;4;"2010-01-01";"2010-12-31"
4941;4;"2010-01-01";"2010-12-31"
4942;4;"2010-01-01";"2010-12-31"
4942;4;"2010-01-01";"2010-12-31"
4943;4;"2010-01-01";"2010-12-31"
4944;4;"2010-01-01";"2010-12-31"
4945;4;"2010-01-01";"2010-12-31"
4946;4;"2010-01-01";"2010-12-31"
4947;4;"2010-01-01";"2010-12-31"
4948;4;"2010-01-01";"2010-12-31"
4951;4;"2010-01-01";"2010-12-31"
4952;4;"2010-01-01";"2010-12-31"
4953;4;"2010-01-01";"2010-12-31"
4954;4;"2010-01-01";"2010-12-31"
4955;4;"2010-01-01";"2010-12-31"
4956;4;"2010-01-01";"2010-12-31"
4961;4;"2010-01-01";"2010-12-31"
4962;4;"2010-01-01";"2010-12-31"
4963;4;"2010-01-01";"2010-12-31"
4964;4;"2010-01-01";"2010-12-31"
4965;4;"2010-01-01";"2010-12-31"
4966;4;"2010-01-01";"2010-12-31"
4967;4;"2010-01-01";"2010-12-31"
4968;4;"2010-01-01";"2010-12-31"
4969;4;"2010-01-01";"2010-12-31"
4971;4;"2010-01-01";"2010-12-31"
4972;4;"2010-01-01";"2010-12-31"
4973;4;"2010-01-01";"2010-12-31"
4974;4;"2010-01-01";"2010-12-31"
4975;4;"2010-01-01";"2010-12-31"
4976;4;"2010-01-01";"2010-12-31"
4977;4;"2010-01-01";"2010-12-31"
4977;4;"2010-01-01";"2010-12-31"
5000;3;"2010-01-01";"2010-12-31"
5001;3;"2010-01-01";"2010-12-31"
5002;3;"2010-01-01";"2010-12-31"
5003;3;"2010-01-01";"2010-12-31"
5004;3;"2010-01-01";"2010-12-31"
5005;3;"2010-01-01";"2010-12-31"
5006;3;"2010-01-01";"2010-12-31"
5007;3;"2010-01-01";"2010-12-31"
5008;3;"2010-01-01";"2010-12-31"
5051;4;"2010-01-01";"2010-12-31"
5052;4;"2010-01-01";"2010-12-31"
5053;4;"2010-01-01";"2010-12-31"
5054;4;"2010-01-01";"2010-12-31"
5055;4;"2010-01-01";"2010-12-31"
5061;4;"2010-01-01";"2010-12-31"
5062;4;"2010-01-01";"2010-12-31"
5063;4;"2010-01-01";"2010-12-31"
5064;4;"2010-01-01";"2010-12-31"
5064;4;"2010-01-01";"2010-12-31"
5065;4;"2010-01-01";"2010-12-31"
5071;4;"2010-01-01";"2010-12-31"
5072;4;"2010-01-01";"2010-12-31"
5081;4;"2010-01-01";"2010-12-31"
5082;4;"2010-01-01";"2010-12-31"
5083;4;"2010-01-01";"2010-12-31"
5084;4;"2010-01-01";"2010-12-31"
5085;4;"2010-01-01";"2010-12-31"
5091;4;"2010-01-01";"2010-12-31"
5092;4;"2010-01-01";"2010-12-31"
5093;4;"2010-01-01";"2010-12-31"
5094;4;"2010-01-01";"2010-12-31"
5095;4;"2010-01-01";"2010-12-31"
5100;4;"2010-01-01";"2010-12-31"
5101;4;"2010-01-01";"2010-12-31"
5102;4;"2010-01-01";"2010-12-31"
5111;4;"2010-01-01";"2010-12-31"
5121;4;"2010-01-01";"2010-12-31"
5122;4;"2010-01-01";"2010-12-31"
5123;4;"2010-01-01";"2010-12-31"
5124;4;"2010-01-01";"2010-12-31"
5125;4;"2010-01-01";"2010-12-31"
5126;4;"2010-01-01";"2010-12-31"
5130;4;"2010-01-01";"2010-12-31"
5131;4;"2010-01-01";"2010-12-31"
5135;4;"2010-01-01";"2010-12-31"
5136;4;"2010-01-01";"2010-12-31"
5137;4;"2010-01-01";"2010-12-31"
5141;4;"2010-01-01";"2010-12-31"
5142;4;"2010-01-01";"2010-12-31"
5143;4;"2010-01-01";"2010-12-31"
5144;4;"2010-01-01";"2010-12-31"
5151;4;"2010-01-01";"2010-12-31"
5152;4;"2010-01-01";"2010-12-31"
5200;4;"2010-01-01";"2010-12-31"
5201;4;"2010-01-01";"2010-12-31"
5211;4;"2010-01-01";"2010-12-31"
5213;4;"2010-01-01";"2010-12-31"
5222;4;"2010-01-01";"2010-12-31"
5231;4;"2010-01-01";"2010-12-31"
5232;4;"2010-01-01";"2010-12-31"
5233;4;"2010-01-01";"2010-12-31"
5234;4;"2010-01-01";"2010-12-31"
5235;4;"2010-01-01";"2010-12-31"
5241;4;"2010-01-01";"2010-12-31"
5242;4;"2010-01-01";"2010-12-31"
5243;4;"2010-01-01";"2010-12-31"
5244;4;"2010-01-01";"2010-12-31"
5300;4;"2010-01-01";"2010-12-31"
5301;4;"2010-01-01";"2010-12-31"
5302;4;"2010-01-01";"2010-12-31"
5308;4;"2010-01-01";"2010-12-31"
5309;4;"2010-01-01";"2010-12-31"
5309;4;"2010-01-01";"2010-12-31"
5310;4;"2010-01-01";"2010-12-31"
5311;4;"2010-01-01";"2010-12-31"
5321;4;"2010-01-01";"2010-12-31"
5322;4;"2010-01-01";"2010-12-31"
5323;4;"2010-01-01";"2010-12-31"
5324;4;"2010-01-01";"2010-12-31"
5331;4;"2010-01-01";"2010-12-31"
5340;4;"2010-01-01";"2010-12-31"
5340;4;"2010-01-01";"2010-12-31"
5341;4;"2010-01-01";"2010-12-31"
5349;4;"2010-01-01";"2010-12-31"
5350;4;"2010-01-01";"2010-12-31"
5351;4;"2010-01-01";"2010-12-31"
5358;4;"2010-01-01";"2010-12-31"
5359;4;"2010-01-01";"2010-12-31"
5361;4;"2010-01-01";"2010-12-31"
5362;4;"2010-01-01";"2010-12-31"
5363;4;"2010-01-01";"2010-12-31"
5400;4;"2010-01-01";"2010-12-31"
5401;4;"2010-01-01";"2010-12-31"
5403;4;"2010-01-01";"2010-12-31"
5404;4;"2010-01-01";"2010-12-31"
5411;4;"2010-01-01";"2010-12-31"
5412;4;"2010-01-01";"2010-12-31"
5420;4;"2010-01-01";"2010-12-31"
5421;4;"2010-01-01";"2010-12-31"
5430;4;"2010-01-01";"2010-12-31"
5431;4;"2010-01-01";"2010-12-31"
5432;4;"2010-01-01";"2010-12-31"
5435;4;"2010-01-01";"2010-12-31"
5440;4;"2010-01-01";"2010-12-31"
5441;4;"2010-01-01";"2010-12-31"
5449;4;"2010-01-01";"2010-12-31"
5451;4;"2010-01-01";"2010-12-31"
5452;4;"2010-01-01";"2010-12-31"
5453;4;"2010-01-01";"2010-12-31"
5461;4;"2010-01-01";"2010-12-31"
5461;4;"2010-01-01";"2010-12-31"
5462;4;"2010-01-01";"2010-12-31"
5463;4;"2010-01-01";"2010-12-31"
5464;4;"2010-01-01";"2010-12-31"
5465;4;"2010-01-01";"2010-12-31"
5471;4;"2010-01-01";"2010-12-31"
5472;4;"2010-01-01";"2010-12-31"
5473;4;"2010-01-01";"2010-12-31"
5474;4;"2010-01-01";"2010-12-31"
5475;4;"2010-01-01";"2010-12-31"
5476;4;"2010-01-01";"2010-12-31"
5476;4;"2010-01-01";"2010-12-31"
5500;4;"2010-01-01";"2010-12-31"
5501;4;"2010-01-01";"2010-12-31"
5502;4;"2010-01-01";"2010-12-31"
5510;4;"2010-01-01";"2010-12-31"
5515;4;"2010-01-01";"2010-12-31"
5516;4;"2010-01-01";"2010-12-31"
5520;4;"2010-01-01";"2010-12-31"
5521;4;"2010-01-01";"2010-12-31"
5525;4;"2010-01-01";"2010-12-31"
5526;4;"2010-01-01";"2010-12-31"
5527;4;"2010-01-01";"2010-12-31"
5530;4;"2010-01-01";"2010-12-31"
5534;4;"2010-01-01";"2010-12-31"
5536;4;"2010-01-01";"2010-12-31"
5537;4;"2010-01-01";"2010-12-31"
5538;4;"2010-01-01";"2010-12-31"
5539;4;"2010-01-01";"2010-12-31"
5540;4;"2010-01-01";"2010-12-31"
5541;4;"2010-01-01";"2010-12-31"
5551;4;"2010-01-01";"2010-12-31"
5552;4;"2010-01-01";"2010-12-31"
5553;4;"2010-01-01";"2010-12-31"
5555;4;"2010-01-01";"2010-12-31"
5556;4;"2010-01-01";"2010-12-31"
5561;4;"2010-01-01";"2010-12-31"
5600;3;"2010-01-01";"2010-12-31"
5601;3;"2010-01-01";"2010-12-31"
5602;3;"2010-01-01";"2010-12-31"
5603;3;"2010-01-01";"2010-12-31"
5604;3;"2010-01-01";"2010-12-31"
5605;3;"2010-01-01";"2010-12-31"
5609;4;"2010-01-01";"2010-12-31"
5621;4;"2010-01-01";"2010-12-31"
5622;4;"2010-01-01";"2010-12-31"
5623;3;"2010-01-01";"2010-12-31"
5624;4;"2010-01-01";"2010-12-31"
5630;4;"2010-01-01";"2010-12-31"
5631;4;"2010-01-01";"2010-12-31"
5641;4;"2010-01-01";"2010-12-31"
5642;4;"2010-01-01";"2010-12-31"
5643;4;"2010-01-01";"2010-12-31"
5650;4;"2010-01-01";"2010-12-31"
5661;4;"2010-01-01";"2010-12-31"
5662;4;"2010-01-01";"2010-12-31"
5663;4;"2010-01-01";"2010-12-31"
5664;4;"2010-01-01";"2010-12-31"
5665;4;"2010-01-01";"2010-12-31"
5666;4;"2010-01-01";"2010-12-31"
5667;4;"2010-01-01";"2010-12-31"
5668;4;"2010-01-01";"2010-12-31"
5671;3;"2010-01-01";"2010-12-31"
5672;4;"2010-01-01";"2010-12-31"
5673;4;"2010-01-01";"2010-12-31"
5674;4;"2010-01-01";"2010-12-31"
5675;4;"2010-01-01";"2010-12-31"
5700;4;"2010-01-01";"2010-12-31"
5701;4;"2010-01-01";"2010-12-31"
5702;4;"2010-01-01";"2010-12-31"
5711;4;"2010-01-01";"2010-12-31"
5712;4;"2010-01-01";"2010-12-31"
5720;4;"2010-01-01";"2010-12-31"
5721;4;"2010-01-01";"2010-12-31"
5722;4;"2010-01-01";"2010-12-31"
5725;4;"2010-01-01";"2010-12-31"
5726;4;"2010-01-01";"2010-12-31"
5727;4;"2010-01-01";"2010-12-31"
5731;4;"2010-01-01";"2010-12-31"
5732;4;"2010-01-01";"2010-12-31"
5734;4;"2010-01-01";"2010-12-31"
5741;4;"2010-01-01";"2010-12-31"
5742;4;"2010-01-01";"2010-12-31"
5743;4;"2010-01-01";"2010-12-31"
5744;4;"2010-01-01";"2010-12-31"
5745;4;"2010-01-01";"2010-12-31"
5746;4;"2010-01-01";"2010-12-31"
5747;4;"2010-01-01";"2010-12-31"
5751;4;"2010-01-01";"2010-12-31"
5752;4;"2010-01-01";"2010-12-31"
5800;4;"2010-01-01";"2010-12-31"
5801;4;"2010-01-01";"2010-12-31"
5802;4;"2010-01-01";"2010-12-31"
5811;4;"2010-01-01";"2010-12-31"
5820;4;"2010-01-01";"2010-12-31"
5830;4;"2010-01-01";"2010-12-31"
5836;4;"2010-01-01";"2010-12-31"
5837;4;"2010-01-01";"2010-12-31"
5838;4;"2010-01-01";"2010-12-31"
5900;4;"2010-01-01";"2010-12-31"
5901;4;"2010-01-01";"2010-12-31"
5902;4;"2010-01-01";"2010-12-31"
5903;4;"2010-01-01";"2010-12-31"
5904;4;"2010-01-01";"2010-12-31"
5905;4;"2010-01-01";"2010-12-31"
5906;4;"2010-01-01";"2010-12-31"
5908;4;"2010-01-01";"2010-12-31"
5909;4;"2010-01-01";"2010-12-31"
5911;4;"2010-01-01";"2010-12-31"
5919;4;"2010-01-01";"2010-12-31"
5920;4;"2010-01-01";"2010-12-31"
5925;4;"2010-01-01";"2010-12-31"
5931;4;"2010-01-01";"2010-12-31"
5932;4;"2010-01-01";"2010-12-31"
5940;4;"2010-01-01";"2010-12-31"
5945;4;"2010-01-01";"2010-12-31"
5946;4;"2010-01-01";"2010-12-31"
5947;4;"2010-01-01";"2010-12-31"
5948;4;"2010-01-01";"2010-12-31"
5949;4;"2010-01-01";"2010-12-31"
5949;4;"2010-01-01";"2010-12-31"
6000;3;"2010-01-01";"2010-12-31"
6001;3;"2010-01-01";"2010-12-31"
6002;3;"2010-01-01";"2010-12-31"
6003;3;"2010-01-01";"2010-12-31"
6004;3;"2010-01-01";"2010-12-31"
6005;3;"2010-01-01";"2010-12-31"
6006;3;"2010-01-01";"2010-12-31"
6007;3;"2010-01-01";"2010-12-31"
6008;3;"2010-01-01";"2010-12-31"
6031;4;"2010-01-01";"2010-12-31"
6032;4;"2010-01-01";"2010-12-31"
6033;4;"2010-01-01";"2010-12-31"
6034;3;"2010-01-01";"2010-12-31"
6034;3;"2010-01-01";"2010-12-31"
6035;4;"2010-01-01";"2010-12-31"
6041;4;"2010-01-01";"2010-12-31"
6042;4;"2010-01-01";"2010-12-31"
6043;4;"2010-01-01";"2010-12-31"
6044;3;"2010-01-01";"2010-12-31"
6045;4;"2010-01-01";"2010-12-31"
6050;4;"2010-01-01";"2010-12-31"
6055;4;"2010-01-01";"2010-12-31"
6060;4;"2010-01-01";"2010-12-31"
6061;4;"2010-01-01";"2010-12-31"
6062;4;"2010-01-01";"2010-12-31"
