"POST_CODE";"TARIFF_CODE";"VALID_FROM";"VALID_TO"
"5475";"6";"2011-01-01";"2011-12-31"
"5476";"6";"2011-01-01";"2011-12-31"
"5500";"6";"2011-01-01";"2011-12-31"
"5501";"6";"2011-01-01";"2011-12-31"
"5502";"6";"2011-01-01";"2011-12-31"
"5510";"6";"2011-01-01";"2011-12-31"
"5515";"6";"2011-01-01";"2011-12-31"
"5516";"6";"2011-01-01";"2011-12-31"
"5520";"6";"2011-01-01";"2011-12-31"
"5521";"6";"2011-01-01";"2011-12-31"
"5525";"6";"2011-01-01";"2011-12-31"
"5526";"6";"2011-01-01";"2011-12-31"
"5527";"6";"2011-01-01";"2011-12-31"
"5530";"6";"2011-01-01";"2011-12-31"
"5534";"6";"2011-01-01";"2011-12-31"
"5536";"6";"2011-01-01";"2011-12-31"
"5537";"6";"2011-01-01";"2011-12-31"
"5538";"6";"2011-01-01";"2011-12-31"
"5539";"6";"2011-01-01";"2011-12-31"
"5540";"6";"2011-01-01";"2011-12-31"
"5541";"6";"2011-01-01";"2011-12-31"
"5551";"6";"2011-01-01";"2011-12-31"
"5552";"6";"2011-01-01";"2011-12-31"
"5553";"6";"2011-01-01";"2011-12-31"
"5555";"6";"2011-01-01";"2011-12-31"
"5556";"6";"2011-01-01";"2011-12-31"
"5561";"6";"2011-01-01";"2011-12-31"
"5600";"5";"2011-01-01";"2011-12-31"
"5601";"5";"2011-01-01";"2011-12-31"
"5602";"5";"2011-01-01";"2011-12-31"
"5603";"5";"2011-01-01";"2011-12-31"
"5604";"5";"2011-01-01";"2011-12-31"
"5605";"5";"2011-01-01";"2011-12-31"
"5609";"6";"2011-01-01";"2011-12-31"
"5621";"6";"2011-01-01";"2011-12-31"
"5622";"6";"2011-01-01";"2011-12-31"
"5623";"5";"2011-01-01";"2011-12-31"
"5624";"6";"2011-01-01";"2011-12-31"
"5630";"6";"2011-01-01";"2011-12-31"
"5631";"6";"2011-01-01";"2011-12-31"
"5641";"6";"2011-01-01";"2011-12-31"
"5642";"6";"2011-01-01";"2011-12-31"
"5643";"6";"2011-01-01";"2011-12-31"
"5650";"6";"2011-01-01";"2011-12-31"
"5661";"6";"2011-01-01";"2011-12-31"
"5662";"6";"2011-01-01";"2011-12-31"
"5663";"6";"2011-01-01";"2011-12-31"
"5664";"6";"2011-01-01";"2011-12-31"
"5665";"6";"2011-01-01";"2011-12-31"
"5666";"6";"2011-01-01";"2011-12-31"
"5667";"6";"2011-01-01";"2011-12-31"
"5668";"6";"2011-01-01";"2011-12-31"
"5671";"5";"2011-01-01";"2011-12-31"
"5672";"6";"2011-01-01";"2011-12-31"
"5673";"6";"2011-01-01";"2011-12-31"
"5674";"6";"2011-01-01";"2011-12-31"
"5675";"6";"2011-01-01";"2011-12-31"
"5700";"6";"2011-01-01";"2011-12-31"
"5701";"6";"2011-01-01";"2011-12-31"
"5702";"6";"2011-01-01";"2011-12-31"
"5703";"6";"2011-01-01";"2011-12-31"
"5711";"6";"2011-01-01";"2011-12-31"
"5712";"6";"2011-01-01";"2011-12-31"
"5720";"6";"2011-01-01";"2011-12-31"
"5721";"6";"2011-01-01";"2011-12-31"
"5722";"6";"2011-01-01";"2011-12-31"
"5725";"6";"2011-01-01";"2011-12-31"
"5726";"6";"2011-01-01";"2011-12-31"
"5727";"6";"2011-01-01";"2011-12-31"
"5731";"6";"2011-01-01";"2011-12-31"
"5732";"6";"2011-01-01";"2011-12-31"
"5734";"6";"2011-01-01";"2011-12-31"
"5741";"6";"2011-01-01";"2011-12-31"
"5742";"6";"2011-01-01";"2011-12-31"
"5743";"6";"2011-01-01";"2011-12-31"
"5744";"6";"2011-01-01";"2011-12-31"
"5745";"6";"2011-01-01";"2011-12-31"
"5746";"6";"2011-01-01";"2011-12-31"
"5747";"6";"2011-01-01";"2011-12-31"
"5751";"6";"2011-01-01";"2011-12-31"
"5752";"6";"2011-01-01";"2011-12-31"
"5800";"6";"2011-01-01";"2011-12-31"
"5801";"6";"2011-01-01";"2011-12-31"
"5802";"6";"2011-01-01";"2011-12-31"
"5811";"6";"2011-01-01";"2011-12-31"
"5820";"6";"2011-01-01";"2011-12-31"
"5830";"6";"2011-01-01";"2011-12-31"
"5836";"6";"2011-01-01";"2011-12-31"
"5837";"6";"2011-01-01";"2011-12-31"
"5838";"6";"2011-01-01";"2011-12-31"
"5900";"6";"2011-01-01";"2011-12-31"
"5901";"6";"2011-01-01";"2011-12-31"
"5902";"6";"2011-01-01";"2011-12-31"
"5903";"6";"2011-01-01";"2011-12-31"
"5904";"6";"2011-01-01";"2011-12-31"
"5905";"6";"2011-01-01";"2011-12-31"
"5906";"6";"2011-01-01";"2011-12-31"
"5908";"6";"2011-01-01";"2011-12-31"
"5909";"6";"2011-01-01";"2011-12-31"
"5911";"6";"2011-01-01";"2011-12-31"
"5919";"6";"2011-01-01";"2011-12-31"
"5920";"6";"2011-01-01";"2011-12-31"
"5925";"6";"2011-01-01";"2011-12-31"
"5931";"6";"2011-01-01";"2011-12-31"
"5932";"6";"2011-01-01";"2011-12-31"
"5940";"6";"2011-01-01";"2011-12-31"
"5945";"6";"2011-01-01";"2011-12-31"
"5946";"6";"2011-01-01";"2011-12-31"
"5947";"6";"2011-01-01";"2011-12-31"
"5948";"6";"2011-01-01";"2011-12-31"
"5949";"6";"2011-01-01";"2011-12-31"
"6000";"5";"2011-01-01";"2011-12-31"
"6001";"5";"2011-01-01";"2011-12-31"
"6002";"5";"2011-01-01";"2011-12-31"
"6003";"5";"2011-01-01";"2011-12-31"
"6004";"5";"2011-01-01";"2011-12-31"
"6005";"5";"2011-01-01";"2011-12-31"
"6006";"5";"2011-01-01";"2011-12-31"
"6007";"5";"2011-01-01";"2011-12-31"
"6008";"5";"2011-01-01";"2011-12-31"
"6031";"6";"2011-01-01";"2011-12-31"
"6032";"6";"2011-01-01";"2011-12-31"
"6033";"6";"2011-01-01";"2011-12-31"
"6034";"5";"2011-01-01";"2011-12-31"
"6035";"6";"2011-01-01";"2011-12-31"
"6041";"6";"2011-01-01";"2011-12-31"
"6042";"6";"2011-01-01";"2011-12-31"
"6043";"6";"2011-01-01";"2011-12-31"
"6044";"5";"2011-01-01";"2011-12-31"
"6045";"6";"2011-01-01";"2011-12-31"
"6050";"6";"2011-01-01";"2011-12-31"
"6055";"6";"2011-01-01";"2011-12-31"
"6060";"6";"2011-01-01";"2011-12-31"
"6061";"6";"2011-01-01";"2011-12-31"
"6062";"6";"2011-01-01";"2011-12-31"
"6063";"6";"2011-01-01";"2011-12-31"
"6064";"6";"2011-01-01";"2011-12-31"
"6065";"6";"2011-01-01";"2011-12-31"
"6066";"6";"2011-01-01";"2011-12-31"
"6067";"6";"2011-01-01";"2011-12-31"
"6070";"6";"2011-01-01";"2011-12-31"
"6075";"6";"2011-01-01";"2011-12-31"
"6076";"6";"2011-01-01";"2011-12-31"
"6077";"6";"2011-01-01";"2011-12-31"
"6078";"6";"2011-01-01";"2011-12-31"
"6080";"6";"2011-01-01";"2011-12-31"
"6085";"6";"2011-01-01";"2011-12-31"
"6086";"6";"2011-01-01";"2011-12-31"
"6087";"6";"2011-01-01";"2011-12-31"
"6088";"6";"2011-01-01";"2011-12-31"
"6090";"6";"2011-01-01";"2011-12-31"
"6093";"6";"2011-01-01";"2011-12-31"
"6094";"6";"2011-01-01";"2011-12-31"
"6095";"6";"2011-01-01";"2011-12-31"
"6096";"6";"2011-01-01";"2011-12-31"
"6097";"6";"2011-01-01";"2011-12-31"
"6098";"6";"2011-01-01";"2011-12-31"
"6100";"6";"2011-01-01";"2011-12-31"
"6101";"6";"2011-01-01";"2011-12-31"
"6102";"6";"2011-01-01";"2011-12-31"
"6111";"6";"2011-01-01";"2011-12-31"
"6112";"6";"2011-01-01";"2011-12-31"
"6113";"6";"2011-01-01";"2011-12-31"
"6114";"6";"2011-01-01";"2011-12-31"
"6115";"6";"2011-01-01";"2011-12-31"
"6116";"6";"2011-01-01";"2011-12-31"
"6120";"6";"2011-01-01";"2011-12-31"
"6131";"6";"2011-01-01";"2011-12-31"
"6132";"6";"2011-01-01";"2011-12-31"
"6133";"6";"2011-01-01";"2011-12-31"
"6134";"6";"2011-01-01";"2011-12-31"
"6135";"6";"2011-01-01";"2011-12-31"
"6136";"6";"2011-01-01";"2011-12-31"
"6200";"6";"2011-01-01";"2011-12-31"
"6201";"6";"2011-01-01";"2011-12-31"
"6211";"6";"2011-01-01";"2011-12-31"
"6221";"6";"2011-01-01";"2011-12-31"
"6222";"6";"2011-01-01";"2011-12-31"
"6223";"6";"2011-01-01";"2011-12-31"
"6224";"6";"2011-01-01";"2011-12-31"
"6230";"6";"2011-01-01";"2011-12-31"
"6235";"6";"2011-01-01";"2011-12-31"
"6236";"6";"2011-01-01";"2011-12-31"
"6237";"6";"2011-01-01";"2011-12-31"
"6238";"6";"2011-01-01";"2011-12-31"
"6239";"6";"2011-01-01";"2011-12-31"
"6300";"6";"2011-01-01";"2011-12-31"
"6301";"6";"2011-01-01";"2011-12-31"
"6311";"6";"2011-01-01";"2011-12-31"
"6320";"6";"2011-01-01";"2011-12-31"
"6323";"6";"2011-01-01";"2011-12-31"
"6325";"6";"2011-01-01";"2011-12-31"
"6326";"6";"2011-01-01";"2011-12-31"
"6327";"6";"2011-01-01";"2011-12-31"
"6328";"6";"2011-01-01";"2011-12-31"
"6331";"6";"2011-01-01";"2011-12-31"
"6332";"6";"2011-01-01";"2011-12-31"
"6333";"6";"2011-01-01";"2011-12-31"
"6334";"6";"2011-01-01";"2011-12-31"
"6335";"6";"2011-01-01";"2011-12-31"
"6336";"6";"2011-01-01";"2011-12-31"
"6337";"6";"2011-01-01";"2011-12-31"
"6341";"6";"2011-01-01";"2011-12-31"
"6342";"6";"2011-01-01";"2011-12-31"
"6343";"6";"2011-01-01";"2011-12-31"
"6344";"6";"2011-01-01";"2011-12-31"
"6345";"6";"2011-01-01";"2011-12-31"
"6346";"6";"2011-01-01";"2011-12-31"
"6347";"6";"2011-01-01";"2011-12-31"
"6348";"6";"2011-01-01";"2011-12-31"
"6351";"6";"2011-01-01";"2011-12-31"
"6352";"6";"2011-01-01";"2011-12-31"
"6353";"6";"2011-01-01";"2011-12-31"
"6400";"6";"2011-01-01";"2011-12-31"
"6401";"6";"2011-01-01";"2011-12-31"
"6411";"6";"2011-01-01";"2011-12-31"
"6412";"6";"2011-01-01";"2011-12-31"
"6413";"6";"2011-01-01";"2011-12-31"
"6414";"6";"2011-01-01";"2011-12-31"
"6421";"6";"2011-01-01";"2011-12-31"
"6422";"6";"2011-01-01";"2011-12-31"
"6423";"6";"2011-01-01";"2011-12-31"
"6424";"6";"2011-01-01";"2011-12-31"
"6425";"6";"2011-01-01";"2011-12-31"
"6430";"6";"2011-01-01";"2011-12-31"
"6435";"6";"2011-01-01";"2011-12-31"
"6440";"6";"2011-01-01";"2011-12-31"
"6444";"6";"2011-01-01";"2011-12-31"
"6445";"6";"2011-01-01";"2011-12-31"
"6446";"6";"2011-01-01";"2011-12-31"
"6447";"6";"2011-01-01";"2011-12-31"
"6448";"6";"2011-01-01";"2011-12-31"
"6449";"6";"2011-01-01";"2011-12-31"
"6451";"6";"2011-01-01";"2011-12-31"
"6452";"6";"2011-01-01";"2011-12-31"
"6453";"6";"2011-01-01";"2011-12-31"
"6454";"6";"2011-01-01";"2011-12-31"
"6455";"6";"2011-01-01";"2011-12-31"
"6456";"6";"2011-01-01";"2011-12-31"
"6500";"6";"2011-01-01";"2011-12-31"
"6501";"6";"2011-01-01";"2011-12-31"
"6502";"6";"2011-01-01";"2011-12-31"
"6503";"6";"2011-01-01";"2011-12-31"
"6511";"6";"2011-01-01";"2011-12-31"
"6512";"6";"2011-01-01";"2011-12-31"
"6513";"6";"2011-01-01";"2011-12-31"
"6521";"6";"2011-01-01";"2011-12-31"
"6522";"6";"2011-01-01";"2011-12-31"
"6523";"6";"2011-01-01";"2011-12-31"
"6524";"6";"2011-01-01";"2011-12-31"
"6525";"6";"2011-01-01";"2011-12-31"
"6527";"6";"2011-01-01";"2011-12-31"
"6528";"6";"2011-01-01";"2011-12-31"
"6600";"6";"2011-01-01";"2011-12-31"
"6601";"6";"2011-01-01";"2011-12-31"
"6602";"6";"2011-01-01";"2011-12-31"
"6603";"6";"2011-01-01";"2011-12-31"
"6611";"6";"2011-01-01";"2011-12-31"
"6612";"6";"2011-01-01";"2011-12-31"
"6613";"6";"2011-01-01";"2011-12-31"
"6621";"6";"2011-01-01";"2011-12-31"
"6622";"6";"2011-01-01";"2011-12-31"
"6623";"6";"2011-01-01";"2011-12-31"
"6624";"6";"2011-01-01";"2011-12-31"
"6625";"6";"2011-01-01";"2011-12-31"
"6630";"6";"2011-01-01";"2011-12-31"
"6635";"6";"2011-01-01";"2011-12-31"
"6636";"6";"2011-01-01";"2011-12-31"
"6640";"6";"2011-01-01";"2011-12-31"
"6641";"6";"2011-01-01";"2011-12-31"
"6642";"6";"2011-01-01";"2011-12-31"
"6645";"6";"2011-01-01";"2011-12-31"
"6646";"6";"2011-01-01";"2011-12-31"
"6647";"6";"2011-01-01";"2011-12-31"
"6648";"6";"2011-01-01";"2011-12-31"
"6700";"5";"2011-01-01";"2011-12-31"
"6701";"5";"2011-01-01";"2011-12-31"
"6702";"5";"2011-01-01";"2011-12-31"
"6703";"5";"2011-01-01";"2011-12-31"
"6704";"5";"2011-01-01";"2011-12-31"
"6705";"5";"2011-01-01";"2011-12-31"
"6706";"5";"2011-01-01";"2011-12-31"
"6707";"5";"2011-01-01";"2011-12-31"
"6708";"5";"2011-01-01";"2011-12-31"
"6709";"5";"2011-01-01";"2011-12-31"
"6710";"5";"2011-01-01";"2011-12-31"
"6712";"5";"2011-01-01";"2011-12-31"
"6713";"5";"2011-01-01";"2011-12-31"
"6718";"5";"2011-01-01";"2011-12-31"
"6720";"5";"2011-01-01";"2011-12-31"
"6721";"5";"2011-01-01";"2011-12-31"
"6722";"5";"2011-01-01";"2011-12-31"
"6723";"5";"2011-01-01";"2011-12-31"
"6724";"5";"2011-01-01";"2011-12-31"
"6725";"5";"2011-01-01";"2011-12-31"
"6726";"5";"2011-01-01";"2011-12-31"
"6727";"5";"2011-01-01";"2011-12-31"
"6728";"5";"2011-01-01";"2011-12-31"
"6729";"5";"2011-01-01";"2011-12-31"
"6740";"5";"2011-01-01";"2011-12-31"
"6741";"5";"2011-01-01";"2011-12-31"
"6743";"5";"2011-01-01";"2011-12-31"
"6744";"5";"2011-01-01";"2011-12-31"
"6745";"5";"2011-01-01";"2011-12-31"
"6746";"5";"2011-01-01";"2011-12-31"
"6747";"5";"2011-01-01";"2011-12-31"
"6750";"5";"2011-01-01";"2011-12-31"
"6753";"5";"2011-01-01";"2011-12-31"
"6754";"4";"2011-01-01";"2011-12-31"
"6755";"6";"2011-01-01";"2011-12-31"
"6756";"6";"2011-01-01";"2011-12-31"
"6757";"5";"2011-01-01";"2011-12-31"
"6758";"6";"2011-01-01";"2011-12-31"
"6760";"6";"2011-01-01";"2011-12-31"
"6762";"6";"2011-01-01";"2011-12-31"
"6763";"6";"2011-01-01";"2011-12-31"
"6764";"6";"2011-01-01";"2011-12-31"
"6765";"6";"2011-01-01";"2011-12-31"
"6766";"6";"2011-01-01";"2011-12-31"
"6767";"6";"2011-01-01";"2011-12-31"
"6768";"6";"2011-01-01";"2011-12-31"
"6769";"6";"2011-01-01";"2011-12-31"
"6771";"5";"2011-01-01";"2011-12-31"
"6772";"6";"2011-01-01";"2011-12-31"
"6773";"6";"2011-01-01";"2011-12-31"
"6774";"6";"2011-01-01";"2011-12-31"
"6775";"6";"2011-01-01";"2011-12-31"
"6781";"6";"2011-01-01";"2011-12-31"
"6782";"6";"2011-01-01";"2011-12-31"
"6783";"6";"2011-01-01";"2011-12-31"
"6784";"6";"2011-01-01";"2011-12-31"
"6785";"6";"2011-01-01";"2011-12-31"
"6786";"6";"2011-01-01";"2011-12-31"
"6787";"6";"2011-01-01";"2011-12-31"
"6791";"5";"2011-01-01";"2011-12-31"
"6792";"6";"2011-01-01";"2011-12-31"
"6793";"6";"2011-01-01";"2011-12-31"
"6794";"6";"2011-01-01";"2011-12-31"
"6795";"6";"2011-01-01";"2011-12-31"
"6800";"5";"2011-01-01";"2011-12-31"
"6801";"5";"2011-01-01";"2011-12-31"
"6802";"5";"2011-01-01";"2011-12-31"
"6803";"5";"2011-01-01";"2011-12-31"
"6804";"5";"2011-01-01";"2011-12-31"
"6805";"5";"2011-01-01";"2011-12-31"
"6806";"5";"2011-01-01";"2011-12-31"
"6808";"5";"2011-01-01";"2011-12-31"
"6811";"5";"2011-01-01";"2011-12-31"
"6821";"6";"2011-01-01";"2011-12-31"
"6900";"6";"2011-01-01";"2011-12-31"
"6901";"6";"2011-01-01";"2011-12-31"
"6902";"6";"2011-01-01";"2011-12-31"
"6903";"6";"2011-01-01";"2011-12-31"
"6911";"6";"2011-01-01";"2011-12-31"
"6912";"6";"2011-01-01";"2011-12-31"
"6913";"6";"2011-01-01";"2011-12-31"
"6914";"6";"2011-01-01";"2011-12-31"
"6915";"6";"2011-01-01";"2011-12-31"
"6916";"6";"2011-01-01";"2011-12-31"
"6917";"6";"2011-01-01";"2011-12-31"
"6921";"6";"2011-01-01";"2011-12-31"
"6922";"6";"2011-01-01";"2011-12-31"
"6923";"6";"2011-01-01";"2011-12-31"
"6931";"6";"2011-01-01";"2011-12-31"
"6932";"6";"2011-01-01";"2011-12-31"
"6933";"6";"2011-01-01";"2011-12-31"
"7000";"5";"2011-01-01";"2011-12-31"
"7001";"5";"2011-01-01";"2011-12-31"
"7002";"5";"2011-01-01";"2011-12-31"
"7003";"5";"2011-01-01";"2011-12-31"
"7011";"5";"2011-01-01";"2011-12-31"
"7012";"5";"2011-01-01";"2011-12-31"
"7013";"5";"2011-01-01";"2011-12-31"
"7014";"5";"2011-01-01";"2011-12-31"
"7015";"5";"2011-01-01";"2011-12-31"
"7016";"5";"2011-01-01";"2011-12-31"
"7017";"5";"2011-01-01";"2011-12-31"
"7018";"5";"2011-01-01";"2011-12-31"
"7019";"5";"2011-01-01";"2011-12-31"
"7020";"5";"2011-01-01";"2011-12-31"
"7021";"5";"2011-01-01";"2011-12-31"
"7025";"5";"2011-01-01";"2011-12-31"
"7026";"5";"2011-01-01";"2011-12-31"
"7027";"5";"2011-01-01";"2011-12-31"
"7030";"5";"2011-01-01";"2011-12-31"
"7031";"5";"2011-01-01";"2011-12-31"
"7032";"5";"2011-01-01";"2011-12-31"
"7038";"5";"2011-01-01";"2011-12-31"
"7039";"5";"2011-01-01";"2011-12-31"
"7041";"5";"2011-01-01";"2011-12-31"
"7042";"5";"2011-01-01";"2011-12-31"
"7043";"5";"2011-01-01";"2011-12-31"
"7044";"5";"2011-01-01";"2011-12-31"
"7045";"5";"2011-01-01";"2011-12-31"
"7047";"5";"2011-01-01";"2011-12-31"
"7051";"5";"2011-01-01";"2011-12-31"
"7052";"5";"2011-01-01";"2011-12-31"
"7053";"5";"2011-01-01";"2011-12-31"
"7054";"5";"2011-01-01";"2011-12-31"
"7055";"5";"2011-01-01";"2011-12-31"
"7056";"5";"2011-01-01";"2011-12-31"
"7057";"5";"2011-01-01";"2011-12-31"
"7061";"5";"2011-01-01";"2011-12-31"
"7062";"5";"2011-01-01";"2011-12-31"
"7063";"5";"2011-01-01";"2011-12-31"
"7064";"5";"2011-01-01";"2011-12-31"
"7065";"5";"2011-01-01";"2011-12-31"
"7066";"5";"2011-01-01";"2011-12-31"
"7067";"5";"2011-01-01";"2011-12-31"
"7068";"5";"2011-01-01";"2011-12-31"
"7071";"5";"2011-01-01";"2011-12-31"
"7072";"5";"2011-01-01";"2011-12-31"
"7081";"5";"2011-01-01";"2011-12-31"
"7082";"5";"2011-01-01";"2011-12-31"
"7083";"5";"2011-01-01";"2011-12-31"
"7084";"5";"2011-01-01";"2011-12-31"
"7085";"5";"2011-01-01";"2011-12-31"
"7086";"5";"2011-01-01";"2011-12-31"
"7087";"5";"2011-01-01";"2011-12-31"
"7090";"5";"2011-01-01";"2011-12-31"
"7091";"5";"2011-01-01";"2011-12-31"
"7092";"5";"2011-01-01";"2011-12-31"
"7093";"5";"2011-01-01";"2011-12-31"
"7094";"5";"2011-01-01";"2011-12-31"
"7095";"5";"2011-01-01";"2011-12-31"
"7097";"5";"2011-01-01";"2011-12-31"
"7098";"5";"2011-01-01";"2011-12-31"
"7099";"5";"2011-01-01";"2011-12-31"
"7100";"4";"2011-01-01";"2011-12-31"
"7101";"4";"2011-01-01";"2011-12-31"
"7102";"4";"2011-01-01";"2011-12-31"
"7103";"4";"2011-01-01";"2011-12-31"
"7121";"4";"2011-01-01";"2011-12-31"
"7122";"5";"2011-01-01";"2011-12-31"
"7130";"5";"2011-01-01";"2011-12-31"
"7131";"5";"2011-01-01";"2011-12-31"
"7132";"5";"2011-01-01";"2011-12-31"
"7133";"5";"2011-01-01";"2011-12-31"
"7134";"5";"2011-01-01";"2011-12-31"
"7135";"5";"2011-01-01";"2011-12-31"
"7136";"5";"2011-01-01";"2011-12-31"
"7139";"5";"2011-01-01";"2011-12-31"
"7140";"5";"2011-01-01";"2011-12-31"
"7142";"5";"2011-01-01";"2011-12-31"
"7143";"4";"2011-01-01";"2011-12-31"
"7144";"4";"2011-01-01";"2011-12-31"
"7145";"5";"2011-01-01";"2011-12-31"
"7146";"5";"2011-01-01";"2011-12-31"
"7147";"5";"2011-01-01";"2011-12-31"
"7148";"5";"2011-01-01";"2011-12-31"
"7149";"5";"2011-01-01";"2011-12-31"
"7150";"4";"2011-01-01";"2011-12-31"
"7151";"4";"2011-01-01";"2011-12-31"
"7153";"4";"2011-01-01";"2011-12-31"
"7158";"5";"2011-01-01";"2011-12-31"
"7159";"4";"2011-01-01";"2011-12-31"
"7161";"5";"2011-01-01";"2011-12-31"
"7162";"5";"2011-01-01";"2011-12-31"
"7163";"5";"2011-01-01";"2011-12-31"
"7164";"5";"2011-01-01";"2011-12-31"
"7165";"5";"2011-01-01";"2011-12-31"
"7171";"5";"2011-01-01";"2011-12-31"
"7172";"5";"2011-01-01";"2011-12-31"
"7173";"5";"2011-01-01";"2011-12-31"
"7174";"5";"2011-01-01";"2011-12-31"
"7175";"5";"2011-01-01";"2011-12-31"
"7176";"5";"2011-01-01";"2011-12-31"
"7181";"5";"2011-01-01";"2011-12-31"
"7182";"5";"2011-01-01";"2011-12-31"
"7183";"5";"2011-01-01";"2011-12-31"
"7184";"5";"2011-01-01";"2011-12-31"
"7185";"5";"2011-01-01";"2011-12-31"
"7186";"5";"2011-01-01";"2011-12-31"
"7187";"4";"2011-01-01";"2011-12-31"
"7191";"5";"2011-01-01";"2011-12-31"
"7192";"5";"2011-01-01";"2011-12-31"
"7193";"5";"2011-01-01";"2011-12-31"
"7194";"5";"2011-01-01";"2011-12-31"
"7195";"5";"2011-01-01";"2011-12-31"
"7200";"5";"2011-01-01";"2011-12-31"
"7201";"5";"2011-01-01";"2011-12-31"
"7202";"5";"2011-01-01";"2011-12-31"
"7203";"5";"2011-01-01";"2011-12-31"
"7211";"5";"2011-01-01";"2011-12-31"
"7212";"5";"2011-01-01";"2011-12-31"
"7213";"5";"2011-01-01";"2011-12-31"
"7214";"5";"2011-01-01";"2011-12-31"
"7215";"5";"2011-01-01";"2011-12-31"
"7224";"5";"2011-01-01";"2011-12-31"
"7225";"5";"2011-01-01";"2011-12-31"
"7226";"5";"2011-01-01";"2011-12-31"
"7227";"5";"2011-01-01";"2011-12-31"
"7228";"5";"2011-01-01";"2011-12-31"
"7251";"5";"2011-01-01";"2011-12-31"
"7252";"5";"2011-01-01";"2011-12-31"
"7253";"5";"2011-01-01";"2011-12-31"
"7255";"5";"2011-01-01";"2011-12-31"
"7256";"5";"2011-01-01";"2011-12-31"
"7257";"5";"2011-01-01";"2011-12-31"
"7258";"5";"2011-01-01";"2011-12-31"
"7259";"4";"2011-01-01";"2011-12-31"
"7261";"4";"2011-01-01";"2011-12-31"
"7271";"5";"2011-01-01";"2011-12-31"
"7272";"5";"2011-01-01";"2011-12-31"
"7273";"5";"2011-01-01";"2011-12-31"
"7274";"5";"2011-01-01";"2011-12-31"
"7275";"5";"2011-01-01";"2011-12-31"
"7276";"5";"2011-01-01";"2011-12-31"
"7277";"5";"2011-01-01";"2011-12-31"
"7279";"5";"2011-01-01";"2011-12-31"
"7281";"5";"2011-01-01";"2011-12-31"
"7282";"5";"2011-01-01";"2011-12-31"
"7283";"5";"2011-01-01";"2011-12-31"
"7284";"5";"2011-01-01";"2011-12-31"
"7285";"5";"2011-01-01";"2011-12-31"
"7286";"5";"2011-01-01";"2011-12-31"
"7300";"4";"2011-01-01";"2011-12-31"
"7301";"4";"2011-01-01";"2011-12-31"
"7302";"4";"2011-01-01";"2011-12-31"
"7303";"4";"2011-01-01";"2011-12-31"
"7304";"3";"2011-01-01";"2011-12-31"
"7305";"5";"2011-01-01";"2011-12-31"
"7306";"4";"2011-01-01";"2011-12-31"
"7309";"4";"2011-01-01";"2011-12-31"
"7331";"5";"2011-01-01";"2011-12-31"
"7332";"5";"2011-01-01";"2011-12-31"
"7333";"5";"2011-01-01";"2011-12-31"
"7334";"5";"2011-01-01";"2011-12-31"
"7341";"5";"2011-01-01";"2011-12-31"
"7342";"5";"2011-01-01";"2011-12-31"
"7343";"5";"2011-01-01";"2011-12-31"
"7344";"5";"2011-01-01";"2011-12-31"
"7345";"5";"2011-01-01";"2011-12-31"
"7346";"5";"2011-01-01";"2011-12-31"
"7347";"5";"2011-01-01";"2011-12-31"
"7348";"5";"2011-01-01";"2011-12-31"
"7349";"5";"2011-01-01";"2011-12-31"
"7351";"5";"2011-01-01";"2011-12-31"
"7352";"5";"2011-01-01";"2011-12-31"
"7353";"5";"2011-01-01";"2011-12-31"
"7354";"5";"2011-01-01";"2011-12-31"
"7355";"5";"2011-01-01";"2011-12-31"
"7356";"5";"2011-01-01";"2011-12-31"
"7361";"5";"2011-01-01";"2011-12-31"
"7362";"5";"2011-01-01";"2011-12-31"
"7370";"5";"2011-01-01";"2011-12-31"
"7381";"5";"2011-01-01";"2011-12-31"
"7383";"5";"2011-01-01";"2011-12-31"
"7384";"5";"2011-01-01";"2011-12-31"
"7385";"5";"2011-01-01";"2011-12-31"
"7386";"5";"2011-01-01";"2011-12-31"
"7391";"4";"2011-01-01";"2011-12-31"
"7393";"5";"2011-01-01";"2011-12-31"
"7394";"4";"2011-01-01";"2011-12-31"
"7396";"4";"2011-01-01";"2011-12-31"
"7400";"4";"2011-01-01";"2011-12-31"
"7401";"4";"2011-01-01";"2011-12-31"
"7402";"4";"2011-01-01";"2011-12-31"
"7403";"4";"2011-01-01";"2011-12-31"
"7404";"4";"2011-01-01";"2011-12-31"
"7405";"4";"2011-01-01";"2011-12-31"
"7406";"4";"2011-01-01";"2011-12-31"
"7407";"4";"2011-01-01";"2011-12-31"
"7408";"4";"2011-01-01";"2011-12-31"
"7409";"4";"2011-01-01";"2011-12-31"
"7431";"4";"2011-01-01";"2011-12-31"
"7432";"5";"2011-01-01";"2011-12-31"
"7434";"5";"2011-01-01";"2011-12-31"
"7435";"5";"2011-01-01";"2011-12-31"
"7436";"5";"2011-01-01";"2011-12-31"
"7439";"5";"2011-01-01";"2011-12-31"
"7441";"5";"2011-01-01";"2011-12-31"
"7442";"5";"2011-01-01";"2011-12-31"
"7443";"5";"2011-01-01";"2011-12-31"
"7444";"5";"2011-01-01";"2011-12-31"
"7451";"4";"2011-01-01";"2011-12-31"
"7452";"4";"2011-01-01";"2011-12-31"
"7453";"5";"2011-01-01";"2011-12-31"
"7454";"4";"2011-01-01";"2011-12-31"
"7455";"5";"2011-01-01";"2011-12-31"
"7456";"5";"2011-01-01";"2011-12-31"
